"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,153246674,0.407123796780396,2,48,2,2,1,1,1,0,1,0,1,0,4,1,4,2,0,2,3,1,2,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,3,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,1,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,137060863,0.541600621507493,2,64,1,2,1,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,1,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,2,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,134144167,1.65506137875249,1,39,1,1,2,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,2,1,1,1,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,2,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,2,,1,2,,2,2,1,4,1,4,,1,1,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,198951154,0.672385277493844,1,37,1,5,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,2,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,2,,1,,1,2,2,,1,2,,2,2,1,1,1,2,,1,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,202738112,1.1477769366784,2,26,2,1,2,1,0,0,0,0,1,0,4,2,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,5,2,2,1,2,1,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,2,,,,,,3,0,2,1,1,1,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,124852843,1.68628467130903,2,53,1,2,1,1,1,0,1,0,1,0,1,4,4,4,0,2,3,1,1,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,3,1,1,1,2,2,2,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,1,8
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,189037112,0.945379015539422,1,40,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,3,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,5,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,1,2,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,158231243,0.656237520006682,1,50,1,2,2,1,0,1,1,1,0,0,4,1,4,4,0,2,3,1,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,2,1,,,1,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,8,1,,2,,,2,1,2,1,2,,2,1,,2,1,2,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,128942528,0.872050904218983,1,40,1,4,1,1,1,0,1,1,1,1,2,4,4,4,0,1,3,1,2,1,2,2,4,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,2,,2,2,,2,,2,,2,2,1,,,2,1,1,1,1,2,2,2,2,2,,3,2,2,,2,,2,,2,1,1,2,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,1,2,2,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,198253087,0.271048739699712,2,70,1,5,2,2,1,0,1,0,0,0,4,1,4,4,0,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,2,,2,,,4,1,2,1,2,,2,2,1,2,1,3,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,123104734,1.26371288263396,1,30,1,2,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,6,1,5,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,2,1,,1,,2,2,1,1,1,2,,2,2,2,,,,,1,2,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,112112136,1.73750549133627,1,52,1,1,1,2,1,0,1,0,1,0,2,1,4,4,0,2,3,1,1,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,1,1,2,2,2,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,1,2,1,2,,,1,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,1,2,,2,1,,3,1,4,,1,1,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,134047564,0.336192638746922,1,42,2,5,2,2,0,0,0,0,0,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,1,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,3,2,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,1,2,,1,1,,1,1,3,,1,1,1,2,2,1,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,203735219,0.797782822026525,1,16,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,1,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,8,0,1,,,,,,,,,,,,,,1,,2,1,,1,,2,1,2,,1,2,,2,2,2,,,,,2,2,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,190588535,1.27400143833581,2,27,1,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,184629129,1.5178109416286,2,31,2,4,2,2,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,1,2,1,,,1,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,1,1,,1,1,3,,1,1,1,1,1,1,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,119571230,0.866249257323378,2,37,1,4,1,2,1,0,1,0,1,1,2,1,4,4,0,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,1,2,,2,,1,,1,2,2,,,,2,3,1,1,2,2,,,,,,,,,2,,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,1,2,1,2,,,1,1,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,174895412,0.958742986956155,2,57,1,1,1,1,1,0,1,0,1,0,4,1,4,4,0,2,1,1,2,2,1,2,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,1,,1,1,1,,,,3,1,4,1,1,1,2,2,2,,4,2,2,,1,1,2,,1,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,1,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,1,1,1,1,1,2,1,1,,1,1,2,,1,1,1,1,1,1,1,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,127333493,0.665072220234196,2,85,2,3,2,2,1,0,1,1,0,0,4,1,1,4,0,4,3,1,1,1,3,5,2,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,8,,5,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,1,1,1,2,,,4,1,,2,,,,,,1,0,2,2,2,2,1,2,2,2,4,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,132538858,0.763630488381249,1,48,1,5,1,2,1,0,1,0,1,1,2,1,4,4,0,4,3,1,1,2,1,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,2,1,1,1,,2,2,2,2,2,,,,4,1,3,1,1,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,1,2,1,2,,,1,1,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,2,1,2,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,206111058,1.32001006912166,2,41,1,2,1,1,1,0,1,0,1,0,2,1,4,4,0,2,3,1,2,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,1,,,2,5,1,2,1,1,2,3,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,1,2,1,2,,,1,2,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,152241288,0.792617401883647,2,49,2,5,1,2,1,0,1,1,1,0,1,1,4,4,1,4,3,1,1,1,1,2,3,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,1,1,1,,2,,2,2,1,,,,4,3,3,2,,,,2,1,2,,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,1,1,,1,2,1,2,,,1,2,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,147927997,0.271048739699712,2,65,2,1,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,1,4,2,1,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,4,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,1,,1,2,1,2,1,1,1,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,112146081,0.271048739699712,1,62,2,5,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,3,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,2,1,1,1,1,2,1,1,,1,2,,2,1,1,2,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,176748208,0.327224807717345,1,54,1,5,1,1,1,0,1,0,0,0,2,4,4,4,0,2,3,0,1,2,2,4,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,1,1,2,2,2,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,1,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,185198015,1.16073918768573,1,34,1,2,1,1,0,0,0,0,1,0,4,3,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,4,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,1,2,2,2,3,3,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,8,1,,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,176834490,1.21171781205929,1,23,1,4,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,1,2,2,5,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,2,2,2,2,1,2,1,7,2,,,,1,,,,,,,,,,,,,,,,1,,2,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,139786993,2.19763396640064,1,43,1,3,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,1,,1,,1,2,2,,,,2,1,2,1,2,1,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,2,1,2,,2,1,,1,1,3,,1,1,2,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,180837708,0.684431135504165,2,72,1,3,2,1,0,0,0,0,0,0,4,4,2,4,0,2,3,0,2,,,,,,,,,,2,2,2,1,3,2,1,3,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,8,,5,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,1,2,2,1,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,2,,2,,,1,8,,1,2,,2,2,2,,,,,,,,,,,,,1,2,1,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,163156585,0.599111848353387,2,74,1,3,1,1,1,0,1,0,1,0,2,1,4,4,0,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,5,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,1,2,1,2,,,1,2,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,2,,2,,,8,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,112525820,0.271048739699712,1,56,2,5,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,1,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,3,5,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,2,1,1,2,2,2,2,2,2,2,,,,1,,,,,,,,,,,,,,,,1,,7,2,,2,1,2,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,164226784,0.271048739699712,2,47,2,5,2,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,3,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,2,,1,,1,4,1,1,2,2,,2,1,,8,1,2,,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,138563800,1.26272201315814,2,44,1,5,1,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,2,1,1,2,2,,2,1,,2,2,,1,1,2,2,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,197334863,1.60870498602585,2,25,3,5,1,1,1,0,1,1,0,0,4,4,4,4,0,4,3,0,1,1,1,2,2,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,2,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,1,1,,1,1,3,,1,1,1,2,2,2,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,173048719,0.86366027351805,1,70,1,2,1,1,1,0,1,0,1,0,4,1,4,2,0,4,3,1,2,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,1,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,1,2,,,1,2,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,8,1,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,167819433,0.675627994167264,1,38,2,4,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,1,1,2,1,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,1,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,8,1,,1,,1,4,1,1,1,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,191707275,0.458536682805735,2,60,1,2,2,2,0,0,0,0,1,0,4,4,5,4,0,4,1,0,2,,,,,,,,,,2,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,2,,3,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,1,2,,,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,3,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,8,1,,1,,1,3,1,2,1,2,,1,1,,1,2,,1,1,1,2,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,170214354,0.545526304695186,2,39,1,1,2,1,1,0,1,1,1,0,2,1,4,4,0,4,3,1,1,1,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,1,1,3,1,1,2,1,2,2,,1,2,1,2,2,,2,,2,2,,,,,1,2,2,2,1,,,,,1,2,1,2,,,1,1,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,2,,1,,2,4,1,1,1,1,2,1,1,,3,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,151404067,0.904891127314159,1,52,,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,8,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,1,2,,1,1,1,1,1,2,1,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,134287569,1.18350388495071,2,37,1,4,2,1,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,1,,,1,5,1,1,1,1,1,,,,,,,,,2,,1,2,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,2,1,1,1,2,1,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,166450080,1.00633484674244,2,54,2,5,1,2,1,1,1,1,1,1,4,1,4,4,1,4,1,1,1,1,2,3,1,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,4,2,2,,2,2,,1,2,2,,1,1,1,,,,3,3,5,2,,,,2,1,1,,1,2,,1,1,1,2,2,2,,,,,2,,,,,,,,,1,2,1,2,,,2,1,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,137471028,1.29441445165495,1,21,1,2,1,1,0,0,0,0,0,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,2,2,1,1,1,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,1,1,,1,1,3,,1,2,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,114377007,0.435628886058999,2,83,1,4,1,2,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,3,2,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,2,2,1,5,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,7,0,1,,,,,,,,,,,,,,2,2,1,4,2,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,8,8,2,8,2,2,1
